LONGITUDE,LATITUDE,res,faults,dem,mag,grav,geol
133.23232323232324,-31.95959595959596,3.0282,1.336852804879942,43.94337463378906,-132.63763427734375,-60.241798400878906,Nuyts Domain
133.23232323232324,-31.858585858585858,2.6624,1.4337995036421471,85.12809753417969,-209.47738647460938,-67.43560028076172,Nuyts Domain
133.23232323232324,-31.757575757575758,2.3983,1.5312715932798164,83.57574462890625,-212.79258728027344,-66.42179870605469,Nuyts Domain
133.23232323232324,-31.656565656565657,2.1617,1.6290937852065661,119.54073333740234,-251.35693359375,-41.46859359741211,Nuyts Domain
133.23232323232324,-31.555555555555557,2.1831,1.5624327055493457,112.38783264160156,124.6181640625,-42.62611770629883,Nuyts Domain
133.23232323232324,-31.454545454545453,2.2077,1.4986689065710037,107.6012191772461,-283.3281555175781,-38.734275817871094,Nuyts Domain
133.23232323232324,-31.353535353535353,2.2623,1.4351041042023382,112.56089782714844,125.42601776123047,-23.729520797729492,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-31.252525252525253,2.2916,1.3760251339587533,133.63827514648438,-376.37969970703125,-25.75364875793457,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-31.151515151515152,2.3231,1.3220335206363547,116.21688842773438,30.282217025756836,-22.997867584228516,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-31.050505050505052,2.258,1.2668754281493424,121.67635345458984,-49.792091369628906,-22.240659713745117,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-30.949494949494948,2.141,1.191329342782181,182.20223999023438,461.43017578125,-19.337329864501953,Cleve Domain
133.23232323232324,-30.848484848484848,2.1111,1.118479806225009,160.71051025390625,262.0788879394531,-35.94434356689453,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-30.747474747474747,2.228,1.0471902655633973,176.6263427734375,299.63140869140625,-30.21241569519043,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-30.646464646464647,2.5279,0.9811339911859568,199.310546875,390.90301513671875,-20.97821044921875,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-30.545454545454547,2.7018,0.9119081636332145,205.02822875976562,29.658056259155273,-18.969423294067383,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-30.444444444444443,2.5012,0.8256497299017616,186.31231689453125,-153.16163635253906,-20.74561309814453,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.23232323232324,-30.343434343434343,2.3456,0.7415410135677671,180.5231475830078,-42.30168914794922,-26.104290008544922,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-30.242424242424242,2.3645,0.6553556788681068,199.58731079101562,-126.72472381591797,-21.509424209594727,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.23232323232324,-30.141414141414142,2.573,0.5687454581293285,166.2989044189453,76.07382202148438,-25.280872344970703,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.23232323232324,-30.04040404040404,2.9469,0.4702108037885621,164.73782348632812,-179.4556121826172,-19.442520141601562,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.23232323232324,-29.939393939393938,2.8502,0.3730027947192492,178.87664794921875,-245.1778106689453,-17.06088638305664,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.23232323232324,-29.838383838383837,2.6546,0.2785140045839698,208.3804473876953,-280.10797119140625,-5.972829341888428,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.23232323232324,-29.737373737373737,2.4795,0.18621901224110915,182.7692108154297,-422.9277648925781,-12.462257385253906,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.23232323232324,-29.636363636363637,2.3117,0.09125014047429089,160.24642944335938,-389.40374755859375,-31.035995483398438,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.23232323232324,-29.535353535353536,2.0677,0.02534200567368959,201.41036987304688,-426.8871765136719,-39.20957946777344,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.23232323232324,-29.434343434343432,2.0108,0.018828542419428954,199.9031219482422,-235.279052734375,-26.37045669555664,Nawa Domain
133.23232323232324,-29.333333333333332,2.0307,0.02421738234386303,174.4363555908203,-281.8034973144531,-14.790410995483398,Nawa Domain
133.23232323232324,-29.232323232323232,2.0886,0.007192016774177134,160.4541778564453,384.20355224609375,-3.9899284839630127,Nawa Domain
133.23232323232324,-29.13131313131313,2.28,0.004115605391915575,180.45114135742188,91.70147705078125,-3.6374478340148926,Nawa Domain
133.23232323232324,-29.03030303030303,2.3194,0.012651638995200906,196.0178680419922,229.28469848632812,-12.22695255279541,Nawa Domain
133.23232323232324,-28.929292929292927,2.2576,0.06069845165410196,198.90171813964844,251.53759765625,-15.982202529907227,Nawa Domain
133.23232323232324,-28.82828282828283,2.1630000000000003,0.02857204024489547,198.32571411132812,-67.65577697753906,-18.347410202026367,Nawa Domain
133.23232323232324,-28.727272727272727,2.1025,0.019574010020224276,219.64117431640625,-249.03004455566406,-21.34963607788086,Nawa Domain
133.23232323232324,-28.626262626262626,2.0806,0.03400716711819798,215.02725219726562,-219.37269592285156,-24.474090576171875,Nawa Domain
133.23232323232324,-28.525252525252526,1.9584,0.0510209657271816,227.50289916992188,-234.1040802001953,-23.760387420654297,Nawa Domain
133.23232323232324,-28.424242424242426,1.9849,0.057392005172864455,240.25668334960938,-282.53070068359375,-23.594879150390625,Nawa Domain
133.23232323232324,-28.323232323232325,1.9826,0.010095747501810377,236.06124877929688,-172.23876953125,-9.131620407104492,Nawa Domain
133.23232323232324,-28.22222222222222,1.9832,0.0408096926464626,242.6156463623047,-305.4272155761719,15.013790130615234,Nawa Domain
133.23232323232324,-28.12121212121212,1.9869999999999999,0.021321480259618563,259.6996765136719,-276.45635986328125,27.539981842041016,Nawa Domain
133.23232323232324,-28.02020202020202,1.9869999999999999,0.01928599242745591,262.8550720214844,-417.8579406738281,11.949307441711426,Nawa Domain
133.23232323232324,-27.919191919191917,1.9907,0.012507854541662715,283.64654541015625,-440.1646728515625,-17.488218307495117,Nawa Domain
133.23232323232324,-27.81818181818182,1.9907,0.0014967515417796476,294.8731994628906,-134.26669311523438,-26.84284782409668,Nawa Domain
133.23232323232324,-27.717171717171716,1.9907,0.004916171170096398,312.67926025390625,717.7725830078125,-39.758811950683594,Nawa Domain
133.23232323232324,-27.616161616161616,1.9974,0.02929744490666031,327.5549621582031,374.69146728515625,-66.80890655517578,Nawa Domain
133.23232323232324,-27.515151515151516,1.9974,0.016878082887975158,361.7066650390625,116.62400817871094,-88.81256103515625,Hughes Domain
133.23232323232324,-27.41414141414141,1.9974,0.07537316757230887,349.8243713378906,-7.819208145141602,-106.51078796386719,Hughes Domain
133.23232323232324,-27.313131313131315,1.9974,0.1293418402613556,379.8110046386719,-12.629920959472656,-120.06196594238281,
133.23232323232324,-27.21212121212121,1.9974,0.2130243083784489,376.14044189453125,-32.61931228637695,-107.31355285644531,
133.23232323232324,-27.11111111111111,1.9974,0.1412475447933949,385.7306823730469,-54.04289627075195,-111.71206665039062,
133.23232323232324,-27.01010101010101,1.9974,0.04270161374382508,492.1084289550781,-105.3242416381836,-119.75830841064453,
133.23232323232324,-26.90909090909091,1.9974,0.027854129922836,443.8255615234375,-127.93853759765625,-117.0166244506836,Fregon Subdomain
133.23232323232324,-26.80808080808081,1.9974,0.047627638702741906,419.35211181640625,-212.15426635742188,-85.4646224975586,Crustal element Thomson
133.23232323232324,-26.707070707070706,1.9974,0.10611956658126649,424.0322570800781,203.07164001464844,-48.168861389160156,Crustal element Thomson
133.23232323232324,-26.606060606060606,1.9974,0.03674763626692442,422.8816223144531,236.01416015625,-29.799415588378906,Fregon Subdomain
133.23232323232324,-26.505050505050505,1.9974,0.09438807477091367,422.44390869140625,206.144287109375,-22.588525772094727,Fregon Subdomain
133.23232323232324,-26.404040404040405,1.9974,0.19202580440881986,430.7255859375,-136.62608337402344,-12.386838912963867,Fregon Subdomain
133.23232323232324,-26.303030303030305,1.9974,0.2919671068303593,441.880615234375,315.3565979003906,-18.176589965820312,Fregon Subdomain
133.23232323232324,-26.2020202020202,1.9974,0.39245605409404843,464.44415283203125,-116.38583374023438,-40.2430305480957,Fregon Subdomain
133.23232323232324,-26.1010101010101,1.9974,0.4931579851643793,492.7718505859375,686.0321044921875,-57.09680938720703,Fregon Subdomain
133.23232323232324,-26.0,1.9974,0.5939645808294052,518.3888549804688,-256.59716796875,-79.40444946289062,Fregon Subdomain
133.33333333333334,-36.0,-0.5393,2.279332054509356,0.0,0.0,0.0,-9999
133.33333333333334,-35.898989898989896,-0.5393,2.276077985089659,0.0,0.0,0.0,-9999
133.33333333333334,-35.7979797979798,-0.5502,2.191598610478866,0.0,0.0,0.0,-9999
133.33333333333334,-35.696969696969695,-0.5502,2.0907582033105854,0.0,0.0,0.0,-9999
133.33333333333334,-35.5959595959596,-0.56,1.989935009235298,0.0,0.0,0.0,-9999
133.33333333333334,-35.494949494949495,-0.56,1.8891317842496271,0.0,0.0,0.0,-9999
133.33333333333334,-35.39393939393939,-0.5675,1.788351905122763,0.0,0.0,0.0,-9999
133.33333333333334,-35.292929292929294,-0.5734,1.687599554355955,0.0,0.0,0.0,-9999
133.33333333333334,-35.19191919191919,-0.5803,1.5868799753543865,0.0,0.0,0.0,-9999
133.33333333333334,-35.09090909090909,-0.5929,1.486199830948457,0.0,0.0,0.0,-9999
133.33333333333334,-34.98989898989899,-0.6468,1.3855677175273053,0.0,0.0,0.0,-9999
133.33333333333334,-34.888888888888886,-0.6842,1.2849949195263668,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-34.78787878787879,-0.7098,1.184496546037801,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-34.686868686868685,-0.7262,1.0840932953184939,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-34.58585858585859,-0.7328,0.9838142910863306,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-34.484848484848484,-0.7314,0.883701831359998,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-34.38383838383838,-0.7243,0.7838197338447613,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-34.282828282828284,-0.7161,0.6842688832557584,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-34.18181818181818,-0.7058,0.5852183481674382,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-34.08080808080808,-0.7034,0.4869735172303691,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-33.97979797979798,-0.6979,0.3901435363398231,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-33.878787878787875,-0.6868,0.2961196251921036,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-33.77777777777778,-0.6662,0.2087289316607215,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-33.676767676767675,-0.6286,0.13168393237971113,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-33.57575757575758,-0.5728,0.05226744943031427,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-33.474747474747474,-0.4961,0.040666036047407504,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-33.37373737373737,-0.3985,0.05610095419838168,0.0,0.0,0.0,"Nuyts, Cleve, Spencer, Gawler Range Volcanics"
133.33333333333334,-33.27272727272727,-0.1551,0.1482057618320249,0.0,0.0,0.0,"Nuyts, Cleve, Spencer, Gawler Range Volcanics"
133.33333333333334,-33.17171717171717,-0.0169,0.24412492506945754,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-33.07070707070707,0.1221,0.3331523423714268,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-32.96969696969697,0.2567,0.39386442695820145,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-32.86868686868687,0.2754,0.46869389950242996,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-32.76767676767677,0.3664,0.5519282897719794,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-32.666666666666664,0.4154,0.6402981990311959,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-32.56565656565657,0.382,0.7319459073775172,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-32.464646464646464,0.0043,0.8257807941475461,0.0,0.0,0.0,"Nawa, Mount Woods, Fowler, Wilgena, Harris Gr"
133.33333333333334,-32.36363636363637,-0.083,0.9211346859451864,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-32.26262626262626,2.9667,1.0175806505294196,0.0,0.0,0.0,Nuyts Domain
133.33333333333334,-32.16161616161616,2.8894,1.114835293675509,20.807281494140625,333.8040466308594,-48.34639358520508,Nuyts Domain
133.33333333333334,-32.06060606060606,2.7402,1.2127040713749446,39.64192581176758,-94.03470611572266,-53.56321716308594,Nuyts Domain
133.33333333333334,-31.95959595959596,2.5995,1.3110494569032598,85.8836441040039,-219.76156616210938,-64.78974914550781,Nuyts Domain
133.33333333333334,-31.858585858585858,2.3875,1.4097717095953626,82.93203735351562,-249.29747009277344,-67.15057373046875,Nuyts Domain
133.33333333333334,-31.757575757575758,2.2840000000000003,1.5087968547543673,125.68098449707031,-210.53121948242188,-63.11921691894531,Nuyts Domain
133.33333333333334,-31.656565656565657,2.1288,1.6080689368525385,101.28182983398438,-621.3954467773438,-37.08116149902344,Nuyts Domain
133.33333333333334,-31.555555555555557,2.1082,1.6411193358584721,92.17049407958984,308.0281677246094,-31.918781280517578,Nuyts Domain
133.33333333333334,-31.454545454545453,2.1615,1.5768265256178535,120.25006103515625,-328.87579345703125,-45.419960021972656,Nuyts Domain
133.33333333333334,-31.353535353535353,2.2384,1.516541193066558,124.29643249511719,727.3562622070312,-24.473651885986328,Nuyts Domain
133.33333333333334,-31.252525252525253,2.2172,1.4607595865355627,137.62677001953125,-513.7047119140625,-25.257118225097656,Nuyts Domain
133.33333333333334,-31.151515151515152,2.1875,1.4092465956622413,116.1614990234375,213.3687744140625,-28.12725830078125,Nuyts Domain
133.33333333333334,-31.050505050505052,2.1262,1.3341147397801754,154.83953857421875,84.73774719238281,-34.64944076538086,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.33333333333334,-30.949494949494948,2.1169,1.2612702478487865,148.18511962890625,323.4723815917969,-22.302013397216797,Cleve Domain
133.33333333333334,-30.848484848484848,2.1427,1.1899608953465668,151.57986450195312,194.8821563720703,-22.56635093688965,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.33333333333334,-30.747474747474747,2.1806,1.1232173911632637,177.4789276123047,269.6601257324219,-30.245555877685547,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.33333333333334,-30.646464646464647,2.3672,1.050350291290294,191.44898986816406,175.3324432373047,-20.951139450073242,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.33333333333334,-30.545454545454547,2.5536,0.9658936954900468,183.53379821777344,208.17236328125,-9.204668045043945,Cleve Domain
133.33333333333334,-30.444444444444443,2.3937,0.8799611964044891,172.9202880859375,193.52676391601562,-10.178522109985352,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.33333333333334,-30.343434343434343,2.2551,0.7890632165509974,193.15625,-191.03836059570312,-12.81801700592041,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.33333333333334,-30.242424242424242,2.2366,0.6924127393009674,188.63510131835938,-151.208740234375,-20.807592391967773,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.33333333333334,-30.141414141414142,2.313,0.5972069359869105,186.45248413085938,-128.44082641601562,-27.814720153808594,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.33333333333334,-30.04040404040404,2.5165,0.5042647402383195,185.86203002929688,-186.0072784423828,-29.119186401367188,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.33333333333334,-29.939393939393938,2.8202,0.410047180870008,149.1542205810547,-261.98663330078125,-20.262836456298828,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.33333333333334,-29.838383838383837,2.8449,0.3162273510401037,183.59744262695312,-183.99752807617188,-21.189437866210938,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.33333333333334,-29.737373737373737,2.7395,0.22753035449535097,191.94410705566406,-346.777099609375,-18.359451293945312,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.33333333333334,-29.636363636363637,2.5636,0.14149308087601745,178.0789031982422,-397.2477722167969,-24.58403205871582,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.33333333333334,-29.535353535353536,2.1779,0.04592994303143668,180.003662109375,-326.5123596191406,-37.123905181884766,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.33333333333334,-29.434343434343432,2.0692,0.020073549517761188,201.8602752685547,-41.12886047363281,-29.883228302001953,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.33333333333334,-29.333333333333332,2.056,0.07878164824498929,195.0654296875,-350.3840637207031,-19.111297607421875,Nawa Domain
133.33333333333334,-29.232323232323232,2.0918,0.0078019586524304425,180.2050018310547,247.37387084960938,-6.77859354019165,Nawa Domain
133.33333333333334,-29.13131313131313,2.3008,0.006472248238484154,156.63531494140625,32.028072357177734,-0.8902384042739868,Nawa Domain
133.33333333333334,-29.03030303030303,2.4848,0.022086507011724116,171.7174530029297,444.6905212402344,-8.028261184692383,Nawa Domain
133.33333333333334,-28.929292929292927,2.4925,0.10144430275419168,196.13754272460938,-30.63691520690918,-18.995641708374023,Nawa Domain
133.33333333333334,-28.82828282828283,2.3315,0.09087985750973196,201.4281005859375,-16.61944580078125,-22.968711853027344,Nawa Domain
133.33333333333334,-28.727272727272727,2.1842,0.0065347543616214995,207.15609741210938,-87.60472106933594,-24.884437561035156,Nawa Domain
133.33333333333334,-28.626262626262626,2.1061,0.022935116431313525,216.36785888671875,12.127692222595215,-24.51483726501465,Nawa Domain
133.33333333333334,-28.525252525252526,2.0161,0.005455544516186387,236.83840942382812,-246.8681640625,-20.29630470275879,Nawa Domain
133.33333333333334,-28.424242424242426,2.0019,0.0940652649092194,237.47698974609375,-91.56428527832031,-24.176441192626953,Nawa Domain
133.33333333333334,-28.323232323232325,1.9887,0.04495431091421589,236.396484375,-193.19874572753906,-25.000938415527344,Nawa Domain
133.33333333333334,-28.22222222222222,1.9856,0.0330720001341258,250.33126831054688,131.7517547607422,-2.474447250366211,Nawa Domain
133.33333333333334,-28.12121212121212,1.9875,0.012561606443247617,278.8179626464844,-134.79147338867188,19.899890899658203,Nawa Domain
133.33333333333334,-28.02020202020202,1.9875,0.0157593863140449,283.74169921875,-180.8106689453125,20.92034149169922,Nawa Domain
133.33333333333334,-27.919191919191917,1.9903,0.01850526938349587,296.485595703125,-511.5821533203125,-4.849303245544434,Nawa Domain
133.33333333333334,-27.81818181818182,1.9903,0.04580385568147159,286.8246154785156,-399.0708312988281,-27.695873260498047,Nawa Domain
133.33333333333334,-27.717171717171716,1.9903,0.029673450169245122,303.683837890625,482.06781005859375,-30.216949462890625,Nawa Domain
133.33333333333334,-27.616161616161616,1.9938,0.0024045877412265534,317.92694091796875,497.6485900878906,-41.94511413574219,Nawa Domain
133.33333333333334,-27.515151515151516,1.9938,0.014651306522524847,342.2256774902344,201.658447265625,-72.74964904785156,Nawa Domain
133.33333333333334,-27.41414141414141,1.9938,0.012176936354864195,376.00396728515625,61.817726135253906,-90.99108123779297,Nawa Domain
133.33333333333334,-27.313131313131315,1.9938,0.09179584226963096,360.2818298339844,3.873622179031372,-101.698974609375,Hughes Domain
133.33333333333334,-27.21212121212121,1.9938,0.17646609886274864,358.6654968261719,0.8663445711135864,-103.25991821289062,
133.33333333333334,-27.11111111111111,1.9938,0.12765190204547802,380.0430603027344,-3.3761115074157715,-106.18296813964844,
133.33333333333334,-27.01010101010101,1.9938,0.029826223536823227,416.025634765625,-59.87769317626953,-111.4679183959961,
133.33333333333334,-26.90909090909091,1.9938,0.06563792780668025,417.26141357421875,-49.55954360961914,-113.45743560791016,Fregon Subdomain
133.33333333333334,-26.80808080808081,1.9938,0.047293673887796685,393.3405456542969,-109.14522552490234,-82.89231872558594,Crustal element Thomson
133.33333333333334,-26.707070707070706,1.9938,0.08555755309602123,398.7150573730469,-197.44178771972656,-50.100589752197266,Crustal element Thomson
133.33333333333334,-26.606060606060606,1.9938,0.018948525580024494,389.5916748046875,-631.8796997070312,-34.14301300048828,Fregon Subdomain
133.33333333333334,-26.505050505050505,1.9938,0.11433273258444676,395.8320617675781,271.4081115722656,-23.8245849609375,Fregon Subdomain
133.33333333333334,-26.404040404040405,1.9938,0.21366306813870925,419.7197570800781,135.38072204589844,-15.77159309387207,Fregon Subdomain
133.33333333333334,-26.303030303030305,1.9938,0.31182992404158905,431.0899963378906,-131.7613525390625,-17.227703094482422,Fregon Subdomain
133.33333333333334,-26.2020202020202,1.9938,0.4113757131640904,453.561279296875,-24.05443000793457,-33.43012619018555,Fregon Subdomain
133.33333333333334,-26.1010101010101,1.9938,0.5102398322137378,482.88922119140625,-376.7481994628906,-57.51107406616211,Fregon Subdomain
133.33333333333334,-26.0,1.9938,0.6082218438415083,484.8428955078125,-130.57626342773438,-70.3870620727539,Fregon Subdomain
133.43434343434345,-36.0,-0.5407,2.1784781699859668,0.0,0.0,0.0,-9999
133.43434343434345,-35.898989898989896,-0.5407,2.1750732209747254,0.0,0.0,0.0,-9999
133.43434343434345,-35.7979797979798,-0.5521,2.1763561236869,0.0,0.0,0.0,-9999
133.43434343434345,-35.696969696969695,-0.5521,2.08720315434462,0.0,0.0,0.0,-9999
133.43434343434345,-35.5959595959596,-0.5626,1.9861995075459844,0.0,0.0,0.0,-9999
133.43434343434345,-35.494949494949495,-0.5626,1.8851965523673664,0.0,0.0,0.0,-9999
133.43434343434345,-35.39393939393939,-0.5703,1.784194406266268,0.0,0.0,0.0,-9999
133.43434343434345,-35.292929292929294,-0.5766,1.6831932148918742,0.0,0.0,0.0,-9999
133.43434343434345,-35.19191919191919,-0.5843,1.5821931610825408,0.0,0.0,0.0,-9999
133.43434343434345,-35.09090909090909,-0.5987,1.4811944775440014,0.0,0.0,0.0,-9999
133.43434343434345,-34.98989898989899,-0.6634,1.380197465093112,0.0,0.0,0.0,-9999
133.43434343434345,-34.888888888888886,-0.7016,1.2792025195426244,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-34.78787878787879,-0.7214,1.1782101724102985,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-34.686868686868685,-0.7284,1.0772211545221975,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-34.58585858585859,-0.7255,0.9762364990827397,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-34.484848484848484,-0.7133,0.8752577160726087,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-34.38383838383838,-0.6966,0.7742871030568037,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-34.282828282828284,-0.6805,0.6733283355003765,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-34.18181818181818,-0.6597,0.572387681407846,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-34.08080808080808,-0.6539,0.4714767749097949,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-33.97979797979798,-0.6477,0.37061991547050965,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-33.878787878787875,-0.6386,0.2698777041912443,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-33.77777777777778,-0.6226,0.16945474235869287,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-33.676767676767675,-0.5917,0.07072429008695781,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-33.57575757575758,-0.5436,0.016633435458905724,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-33.474747474747474,-0.4731,0.020720885358782436,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-33.37373737373737,-0.2576,0.02175970950942655,0.0,0.0,0.0,"Nuyts, Cleve, Spencer, Gawler Range Volcanics"
133.43434343434345,-33.27272727272727,-0.1203,0.10897090899194437,0.0,0.0,0.0,"Nuyts, Cleve, Spencer, Gawler Range Volcanics"
133.43434343434345,-33.17171717171717,-0.0169,0.19168258775745994,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-33.07070707070707,0.1221,0.2511410376077062,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.96969696969697,0.2567,0.32743018243011635,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.86868686868687,0.3844,0.4144337208455663,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.76767676767677,0.4984,0.5066617950800405,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.666666666666664,0.5706,0.6017168114866824,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.56565656565657,0.5474,0.6984455231940455,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.464646464646464,0.0865,0.7962381914515648,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.36363636363637,-0.0665,0.8947460238494743,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.26262626262626,2.9965,0.9937563674638685,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.16161616161616,2.9306,1.0931326861674502,0.0,0.0,0.0,Nuyts Domain
133.43434343434345,-32.06060606060606,2.6639,1.19278351022827,39.030120849609375,314.86468505859375,-45.8479118347168,Nuyts Domain
133.43434343434345,-31.95959595959596,2.4202,1.2926453558456934,68.96847534179688,-99.18279266357422,-60.006961822509766,Nuyts Domain
133.43434343434345,-31.858585858585858,2.2839,1.3926728297480848,135.1842803955078,-309.4346618652344,-63.137596130371094,Nuyts Domain
133.43434343434345,-31.757575757575758,2.2719,1.4928326384627912,119.04743957519531,-42.366519927978516,-56.37284469604492,Nuyts Domain
133.43434343434345,-31.656565656565657,2.1693,1.5930998221119606,121.58583068847656,-286.19415283203125,-38.4553337097168,Nuyts Domain
133.43434343434345,-31.555555555555557,2.1053,1.6934553082318657,104.3048324584961,62.703189849853516,-28.22557258605957,Nuyts Domain
133.43434343434345,-31.454545454545453,2.1351,1.6574562960372614,116.17630004882812,-280.08685302734375,-41.065887451171875,Nuyts Domain
133.43434343434345,-31.353535353535353,2.2369,1.600211445918703,121.25318908691406,-100.72367095947266,-36.8131103515625,"Nawa, Mount Woods, Fowler, Wilgena, Harris Gr"
133.43434343434345,-31.252525252525253,2.1958,1.5474488847897478,143.37570190429688,-324.3595275878906,-28.21027374267578,Nuyts Domain
133.43434343434345,-31.151515151515152,2.138,1.4769126029822837,107.00309753417969,139.16712951660156,-32.24180603027344,"Nawa, Mount Woods, Fowler, Wilgena, Harris Gr"
133.43434343434345,-31.050505050505052,2.0613,1.404072776357492,138.22010803222656,174.79049682617188,-39.886192321777344,"Nawa, Mount Woods, Fowler, Wilgena, Harris Gr"
133.43434343434345,-30.949494949494948,2.1214,1.3327485038976976,147.303955078125,0.23649153113365173,-35.67536926269531,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.43434343434345,-30.848484848484848,2.1646,1.265473377431155,137.85499572753906,-33.194427490234375,-24.678245544433594,"Chrisite, Wilgena, Harris Greenstone, Olympic"
133.43434343434345,-30.747474747474747,2.1408,1.1898349179405492,169.2904052734375,110.87748718261719,-33.631954193115234,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.43434343434345,-30.646464646464647,2.2555,1.105080428562228,201.12127685546875,196.3665008544922,-22.44745445251465,"Christie, Fowler, Wilgena, Nuyts, Mount Woods"
133.43434343434345,-30.545454545454547,2.4466,1.011830286335405,184.37713623046875,579.2738037109375,-9.322847366333008,"Nawa, Mount Woods, Fowler, Wilgena, Harris Gr"
133.43434343434345,-30.444444444444443,2.3341,0.916407664827047,155.00323486328125,-79.17323303222656,-2.573026180267334,"Chrisite, Wilgena, Harris Greenstone, Olympic"
